,GROUP_NAME,PlusMinus
1628,K. Love - C. LeVert - D. Mitchell - J. Allen - I. Okoro,0.2
1629,K. Olynyk - J. Clarkson - M. Beasley - T. Horton-Tucker - W. Kessler,-0.30000000000000004
1630,K. Oubre Jr. - D. Smith Jr. - P. Washington - J. McDaniels - N. Richards,1.0
1631,K. Porter Jr. - J. Green - K. Martin Jr. - A. Sengun - T. Eason,1.6
1632,K. Porzingis - D. Wright - D. Avdija - C. Kispert - J. Goodwin,-2.6
1633,K. Towns - T. Prince - J. McLaughlin - J. Nowell - J. McDaniels,1.8
1634,L. James - R. Westbrook - P. Beverley - D. Schroder - T. Bryant,2.0
1635,M. Plumlee - K. Oubre Jr. - T. Rozier - P. Washington - T. Maledon,0.1
1636,M. Turner - O. Brissett - A. Nembhard - A. Nesmith - B. Mathurin,1.4
1637,P. George - M. Morris Sr. - K. Leonard - N. Powell - I. Zubac,-1.4
1638,P. Siakam - F. VanVleet - C. Boucher - G. Trent Jr. - S. Barnes,0.0
1639,R. Gay - J. Clarkson - C. Sexton - J. Vanderbilt - O. Agbaji,-1.8
1640,S. Curry - D. Green - A. Wiggins - J. Poole - A. Lamb,1.0
1641,T. Lyles - M. Monk - C. Metu - T. Davis - D. Mitchell,4.4
1642,T. Young - P. Siakam - C. Boucher - G. Trent Jr. - S. Barnes,-2.3
1643,A. Burks - C. Joseph - B. Bogdanovic - H. Diallo - J. Duren,1.0
1644,A. Horford - M. Smart - J. Brown - G. Williams - S. Hauser,-1.8
1645,A. Horford - M. Smart - J. Brown - M. Brogdon - G. Williams,-2.1
1646,A. Rivers - D. Russell - T. Prince - N. Reid - A. Edwards,0.0
1647,B. Beal - K. Porzingis - K. Kuzma - D. Avdija - J. Goodwin,-2.0
1648,B. Biyombo - D. Lee - J. Okogie - S. Lee - I. Wainright,-3.2
1649,B. Lopez - G. Hill - B. Portis - J. Carter - J. Nwora,-0.5
1650,B. Lopez - J. Holiday - J. Crowder - J. Ingles - B. Portis,-1.3
1651,C. LeVert - D. Mitchell - J. Allen - D. Garland - I. Okoro,1.5
1652,C. Paul - D. Lee - M. Bridges - L. Shamet - D. Ayton,0.0
1653,D. Bertans - R. Bullock - S. Dinwiddie - C. Wood - M. Wright IV,-2.0
1654,D. Bertans - R. Bullock - S. Dinwiddie - D. Finney-Smith - J. Green,1.0
1655,D. Brooks - J. Morant - J. Konchar - X. Tillman - S. Aldama,-1.6
1656,D. DeRozan - N. Vucevic - Z. LaVine - C. White - A. Dosunmu,-0.9
1657,D. Lillard - J. Grant - D. Eubanks - M. Thybulle - S. Sharpe,-0.6000000000000001
1658,D. McDermott - J. Richardson - J. Poeltl - K. Johnson - T. Jones,0.2
1659,D. Nix - K. Martin Jr. - J. Christopher - A. Sengun - T. Eason,-1.7000000000000002
1660,D. Sabonis - D. Fox - M. Monk - K. Huerter - K. Murray,0.7000000000000001
1661,D. Smith Jr. - J. McDaniels - L. Ball - J. Thor - M. Williams,-2.8
1662,D. Wright - K. Kuzma - R. Hachimura - D. Gafford - C. Kispert,0.1
1663,F. VanVleet - C. Boucher - G. Trent Jr. - S. Barnes - C. Koloko,0.2
1664,G. Dragic - D. DeRozan - D. Jones Jr. - C. White - P. Williams,2.0
1665,I. Hartenstein - J. Brunson - Q. Grimes - O. Toppin - I. Quickley,-0.30000000000000004
1666,J. Clarkson - M. Beasley - L. Markkanen - C. Sexton - W. Kessler,-1.3
1667,J. Embiid - G. Niang - D. Melton - S. Milton - T. Maxey,-0.30000000000000004
1668,J. Green - D. Jordan - K. Caldwell-Pope - B. Brown - B. Hyland,1.2
1669,J. Green - J. Tate - J. Christopher - A. Sengun - J. Smith Jr.,-0.7000000000000001
1670,J. Randle - I. Hartenstein - J. Hart - Q. Grimes - M. McBride,-0.7000000000000001
1671,J. Valanciunas - C. McCollum - N. Marshall - H. Jones - J. Alvarado,-1.4
1672,K. Anderson - K. Towns - T. Prince - J. McLaughlin - A. Edwards,0.30000000000000004
1673,K. Love - C. Osman - J. Allen - D. Garland - I. Okoro,-2.0
1674,K. Lowry - J. Butler - D. Dedmon - D. Robinson - G. Vincent,-0.8
1675,K. Thompson - J. Green - D. DiVincenzo - J. Poole - J. Kuminga,2.0
1676,L. James - R. Westbrook - A. Davis - T. Brown Jr. - L. Walker IV,3.4
1677,L. James - R. Westbrook - W. Gabriel - K. Nunn - M. Christie,1.3
1678,L. Nance Jr. - B. Ingram - D. Graham - N. Marshall - T. Murphy III,-2.0
1679,L. Nance Jr. - B. Ingram - H. Jones - T. Murphy III - J. Alvarado,2.4
1680,M. Conley - K. Olynyk - J. Clarkson - L. Markkanen - C. Sexton,1.5
1681,M. Conley - R. Gobert - K. Anderson - T. Prince - A. Edwards,-1.7000000000000002
1682,M. Fultz - W. Carter Jr. - C. Anthony - F. Wagner - P. Banchero,-0.5
1683,M. Harrell - G. Niang - D. House Jr. - S. Milton - M. Thybulle,-0.4
1684,M. Plumlee - T. Rozier - D. Smith Jr. - C. Martin - J. Thor,1.0
1685,M. Plumlee - T. Rozier - J. McDaniels - L. Ball - J. Thor,-0.1
1686,M. Smart - J. Brown - J. Tatum - L. Kornet - G. Williams,0.5
1687,N. Vucevic - Z. LaVine - D. Jones Jr. - C. White - A. Dosunmu,-1.4
1688,P. Siakam - F. VanVleet - O. Anunoby - P. Achiuwa - S. Barnes,-0.30000000000000004
1689,R. Rubio - C. LeVert - D. Mitchell - D. Wade - E. Mobley,0.30000000000000004
1690,T. Jones - D. Brooks - X. Tillman - D. Bane - S. Aldama,-1.9
1691,T. Lyles - M. Monk - K. Huerter - C. Metu - D. Mitchell,-0.30000000000000004
1692,T. McConnell - A. Nembhard - A. Nesmith - I. Jackson - B. Mathurin,0.4
1693,A. Rivers - R. Gobert - K. Anderson - D. Russell - J. Nowell,0.30000000000000004
1694,B. Beal - K. Porzingis - K. Kuzma - M. Morris - R. Hachimura,-0.6000000000000001
1695,B. Bogdanovic - H. Diallo - I. Stewart - C. Cunningham - J. Ivey,0.7000000000000001
1696,B. Bogdanovic - K. Hayes - I. Stewart - I. Livers - J. Ivey,2.6
1697,B. Bogdanovic - S. Bey - C. Cunningham - J. Ivey - J. Duren,-0.2
1698,B. Bogdanovic - T. Young - D. Hunter - O. Okongwu - A. Griffin,1.0
1699,B. Bogdanovic - T. Young - D. Hunter - O. Okongwu - S. Bey,0.30000000000000004
1700,B. Fernando - K. Porter Jr. - G. Mathews - J. Green - J. Smith Jr.,-1.0
1701,B. Hield - A. Nembhard - T. Haliburton - A. Nesmith - J. Smith,-1.4
1702,B. Hield - O. Brissett - A. Nembhard - I. Jackson - B. Mathurin,1.7000000000000002
1703,C. Capela - J. Collins - T. Young - D. Hunter - A. Griffin,1.0
1704,C. LeVert - D. Mitchell - J. Allen - D. Garland - L. Stevens,0.7000000000000001
1705,C. McCollum - L. Nance Jr. - B. Ingram - N. Marshall - T. Murphy III,-1.9
1706,C. McCollum - L. Nance Jr. - N. Marshall - J. Alvarado - D. Daniels,1.5
1707,C. McCollum - L. Nance Jr. - N. Marshall - T. Murphy III - J. Alvarado,0.2
1708,D. Brooks - J. Morant - B. Clarke - Z. Williams - S. Aldama,-1.8
1709,D. DeRozan - A. Drummond - A. Caruso - C. White - A. Dosunmu,0.5
1710,D. DeRozan - A. Drummond - D. Jones Jr. - A. Caruso - C. White,-0.4
1711,D. DeRozan - N. Vucevic - Z. LaVine - J. Green - A. Dosunmu,-3.4
1712,D. Lillard - J. Grant - J. Winslow - J. Hart - A. Simons,0.8
1713,D. McDermott - Z. Collins - D. Vassell - T. Jones - M. Branham,-3.8
1714,D. Russell - J. Nowell - N. Reid - A. Edwards - J. McDaniels,0.1
1715,D. Sabonis - M. Monk - T. Davis - D. Mitchell - K. Murray,-0.2
1716,D. White - L. Kornet - G. Williams - P. Pritchard - S. Hauser,0.1
1717,F. VanVleet - C. Boucher - G. Trent Jr. - P. Achiuwa - S. Barnes,0.0
1718,G. Hayward - J. McDaniels - T. Maledon - N. Richards - J. Bouknight,-1.3
1719,G. Hill - G. Antetokounmpo - B. Portis - G. Allen - J. Nwora,-0.4
1720,H. Barnes - D. Fox - M. Monk - C. Metu - K. Murray,-0.1
1721,H. Barnes - D. Sabonis - K. Huerter - T. Davis - D. Mitchell,1.3
1722,H. Barnes - D. Sabonis - M. Monk - D. Mitchell - K. Murray,1.0
1723,I. Hartenstein - J. Brunson - C. Reddish - O. Toppin - I. Quickley,1.5
1724,J. Brown - M. Brogdon - D. White - L. Kornet - S. Hauser,2.4
1725,J. Clarkson - M. Beasley - L. Markkanen - N. Alexander-Walker - W. Kessler,-0.8
1726,J. Embiid - G. Niang - D. Melton - S. Milton - M. Thybulle,-2.8
1727,J. Hart - M. Robinson - R. Barrett - O. Toppin - I. Quickley,-2.0
1728,J. Holiday - W. Matthews - G. Antetokounmpo - J. Ingles - G. Allen,2.6
1729,J. Randle - I. Hartenstein - J. Brunson - R. Barrett - I. Quickley,0.7000000000000001
1730,K. Anderson - K. Towns - J. McLaughlin - A. Edwards - J. McDaniels,2.6
1731,K. Love - C. Osman - C. LeVert - D. Mitchell - E. Mobley,-0.8
1732,K. Love - C. Osman - D. Mitchell - D. Garland - E. Mobley,0.2
1733,K. Porzingis - K. Kuzma - M. Morris - D. Gafford - D. Avdija,-2.4
1734,K. Porzingis - K. Kuzma - M. Morris - R. Hachimura - C. Kispert,-1.0
1735,K. Thompson - K. Looney - J. Poole - J. Kuminga - A. Lamb,-2.5
1736,M. Brogdon - D. White - L. Kornet - G. Williams - S. Hauser,1.1
1737,M. Brogdon - J. Tatum - D. White - G. Williams - S. Hauser,0.30000000000000004
1738,M. Conley - K. Olynyk - M. Beasley - J. Vanderbilt - T. Horton-Tucker,-1.0
1739,M. Conley - M. Beasley - L. Markkanen - C. Sexton - W. Kessler,-1.0
1740,N. Batum - J. Wall - P. George - N. Powell - T. Mann,0.1
1741,N. Batum - P. George - K. Leonard - I. Zubac - T. Mann,-2.3
1742,O. Brissett - A. Nembhard - J. Smith - C. Duarte - B. Mathurin,-1.8
1743,P. Siakam - C. Boucher - G. Trent Jr. - P. Achiuwa - S. Barnes,-0.2
1744,P. Siakam - F. VanVleet - O. Anunoby - C. Boucher - S. Barnes,-0.2
1745,R. Gobert - K. Anderson - T. Prince - J. McLaughlin - A. Edwards,0.8
1746,S. Curry - J. Green - J. Poole - J. Wiseman - M. Moody,-2.2
1747,T. Jones - D. Brooks - J. Jackson Jr. - J. Morant - B. Clarke,-0.8
1748,T. McConnell - G. Bitadze - O. Brissett - A. Nesmith - B. Mathurin,-1.6
1749,T. Ross - M. Fultz - M. Bamba - C. Anthony - P. Banchero,0.8
1750,A. Davis - D. Schroder - M. Beasley - J. Vanderbilt - A. Reaves,-3.4
1751,A. Horford - J. Brown - M. Brogdon - D. White - G. Williams,0.6000000000000001
1752,A. Rivers - K. Anderson - D. Russell - J. Nowell - N. Reid,-0.30000000000000004
1753,A. Rivers - R. Gobert - K. Anderson - J. Nowell - A. Edwards,-1.7000000000000002
1754,B. Beal - D. Gafford - D. Avdija - C. Kispert - J. Goodwin,-1.3
1755,B. Beal - K. Porzingis - D. Wright - K. Nunn - D. Avdija,0.9
1756,B. Fernando - K. Porter Jr. - J. Green - K. Martin Jr. - T. Eason,-0.2
1757,B. Hield - A. Nembhard - T. Haliburton - I. Jackson - B. Mathurin,-0.7000000000000001
1758,B. Hield - A. Nembhard - T. Haliburton - J. Smith - B. Mathurin,0.2
1759,B. Hield - T. Haliburton - A. Nesmith - I. Jackson - B. Mathurin,1.4
1760,B. Lopez - G. Hill - J. Holiday - W. Matthews - B. Portis,-0.30000000000000004
1761,D. Brooks - J. Morant - B. Clarke - J. Konchar - S. Aldama,-0.1
1762,D. DeRozan - N. Vucevic - A. Caruso - J. Green - A. Dosunmu,-0.30000000000000004
1763,D. McDermott - J. Richardson - Z. Collins - K. Johnson - T. Jones,0.1
1764,D. Sabonis - K. Huerter - T. Davis - D. Mitchell - K. Murray,0.9
1765,E. Gordon - K. Porter Jr. - J. Green - U. Garuba - J. Smith Jr.,-0.30000000000000004
1766,F. VanVleet - O. Anunoby - C. Boucher - G. Trent Jr. - S. Barnes,2.3
1767,G. Dragic - D. DeRozan - A. Drummond - C. White - P. Williams,0.1
1768,G. Dragic - D. DeRozan - A. Drummond - D. Jones Jr. - A. Dosunmu,1.5
1769,H. Barnes - T. Lyles - D. Sabonis - K. Huerter - D. Mitchell,0.30000000000000004
1770,J. Brown - M. Brogdon - L. Kornet - G. Williams - S. Hauser,-0.2
1771,J. Grant - J. Hart - A. Simons - D. Eubanks - S. Sharpe,0.30000000000000004
1772,J. Green - N. Jokic - B. Brown - B. Hyland - C. Braun,1.1
1773,J. Holiday - G. Antetokounmpo - P. Connaughton - G. Allen - J. Carter,3.6
1774,J. Poeltl - P. Siakam - F. VanVleet - O. Anunoby - C. Boucher,0.0
1775,J. Randle - I. Hartenstein - R. Barrett - I. Quickley - M. McBride,0.4
1776,J. Tatum - D. White - L. Kornet - G. Williams - S. Hauser,0.1
1777,K. Anderson - D. Russell - K. Towns - T. Prince - A. Edwards,0.0
1778,K. Durant - S. Curry - R. O'Neale - E. Sumner - N. Claxton,2.9
1779,K. Irving - S. Curry - J. Harris - T. Warren - N. Claxton,-1.7000000000000002
1780,K. Middleton - G. Antetokounmpo - P. Connaughton - G. Allen - J. Carter,0.0
1781,M. Beasley - L. Markkanen - C. Sexton - T. Horton-Tucker - W. Kessler,-2.0
1782,M. Fultz - W. Carter Jr. - B. Bol - C. Anthony - P. Banchero,-0.2
1783,R. Bullock - C. Wood - D. Finney-Smith - M. Kleber - L. Doncic,0.30000000000000004
1784,R. Gay - M. Conley - J. Clarkson - M. Beasley - W. Kessler,3.2
1785,R. Gobert - K. Anderson - D. Russell - J. Nowell - J. McDaniels,2.0
1786,R. Westbrook - P. Beverley - D. Schroder - T. Bryant - T. Brown Jr.,-0.30000000000000004
1787,R. Westbrook - T. Brown Jr. - L. Walker IV - W. Gabriel - A. Reaves,-2.7
1788,S. Dinwiddie - R. O'Neale - D. Finney-Smith - M. Bridges - N. Claxton,-1.1
1789,S. Gilgeous-Alexander - L. Dort - I. Joe - J. Giddey - J. Williams,-1.4
1790,T. Hardaway Jr. - D. Finney-Smith - M. Kleber - L. Doncic - J. Green,0.7000000000000001
1791,T. Harris - G. Niang - S. Milton - T. Maxey - P. Reed,1.3
1792,T. Lyles - D. Fox - M. Monk - C. Metu - D. Mitchell,0.9
1793,T. Prince - J. McLaughlin - N. Reid - A. Edwards - J. McDaniels,1.8
1794,B. Lopez - W. Matthews - G. Antetokounmpo - G. Allen - J. Carter,-1.0
1795,C. LeVert - D. Mitchell - J. Allen - D. Wade - I. Okoro,-1.4
1796,C. McCollum - J. Richardson - L. Nance Jr. - B. Ingram - H. Jones,1.0
1797,C. McCollum - L. Nance Jr. - B. Ingram - N. Marshall - H. Jones,1.1
1798,C. Payne - D. Lee - T. Craig - M. Bridges - D. Ayton,-1.0
1799,D. DeRozan - A. Drummond - Z. LaVine - P. Williams - A. Dosunmu,2.0
1800,D. Mitchell - J. Allen - D. Garland - I. Okoro - L. Stevens,1.3
1801,G. Dragic - D. DeRozan - D. Jones Jr. - P. Williams - A. Dosunmu,-0.5
1802,G. Hayward - M. Plumlee - D. Smith Jr. - J. McDaniels - J. Bouknight,2.8
1803,J. Brown - M. Brogdon - D. White - L. Kornet - G. Williams,-1.3
1804,J. Green - D. DiVincenzo - J. Poole - J. Kuminga - A. Lamb,1.9
1805,J. Harden - T. Harris - G. Niang - T. Maxey - P. Reed,1.5
1806,J. Randle - I. Hartenstein - J. Hart - R. Barrett - I. Quickley,0.5
1807,K. Durant - K. Irving - S. Curry - J. Harris - R. O'Neale,1.8
1808,K. Irving - J. Harris - R. O'Neale - Y. Watanabe - N. Claxton,-0.8
1809,K. Lowry - B. Adebayo - C. Martin - G. Vincent - M. Strus,-0.8
1810,L. James - R. Westbrook - D. Schroder - T. Bryant - A. Reaves,-0.8
1811,M. Conley - R. Gobert - K. Anderson - N. Alexander-Walker - J. McDaniels,-0.8
1812,N. Batum - P. George - K. Leonard - N. Powell - T. Mann,-2.3
1813,P. Tucker - J. Harden - J. Embiid - G. Niang - T. Maxey,1.4
1814,R. Westbrook - A. Davis - T. Brown Jr. - L. Walker IV - A. Reaves,-0.6000000000000001
1815,T. Jones - J. Jackson Jr. - J. Morant - B. Clarke - D. Roddy,1.8
1816,T. Jones - L. Kennard - J. Konchar - X. Tillman - S. Aldama,0.2
1817,T. Lyles - D. Sabonis - M. Monk - D. Mitchell - K. Murray,0.2
1818,T. McConnell - M. Turner - O. Brissett - A. Nembhard - B. Mathurin,-0.1
1819,T. McConnell - M. Turner - T. Haliburton - A. Nesmith - B. Mathurin,0.30000000000000004
1820,T. Young - F. VanVleet - C. Boucher - G. Trent Jr. - S. Barnes,-1.1
1821,Z. Collins - K. Bates-Diop - K. Johnson - T. Jones - J. Sochan,0.2
1822,Z. LaVine - D. Jones Jr. - A. Caruso - C. White - P. Williams,-0.30000000000000004
1823,A. Gordon - N. Jokic - B. Brown - M. Porter Jr. - C. Braun,-0.5
1824,A. Rivers - K. Anderson - J. Nowell - N. Reid - A. Edwards,-1.9
1825,B. Hield - A. Nembhard - J. Nwora - A. Nesmith - J. Smith,-2.0
1826,B. Lopez - J. Holiday - G. Antetokounmpo - B. Portis - J. Carter,-2.2
1827,B. Lopez - J. Holiday - J. Ingles - B. Portis - G. Allen,-0.7000000000000001
1828,C. McCollum - L. Nance Jr. - D. Graham - N. Marshall - T. Murphy III,1.6
1829,C. McCollum - L. Nance Jr. - D. Graham - Z. Williamson - T. Murphy III,0.6000000000000001
1830,C. Osman - C. LeVert - D. Mitchell - J. Allen - D. Wade,2.1
1831,C. Osman - C. LeVert - J. Allen - D. Garland - L. Stevens,0.30000000000000004
1832,C. Paul - D. Lee - M. Bridges - D. Ayton - I. Wainright,-1.7000000000000002
1833,D. DeRozan - N. Vucevic - A. Caruso - C. White - A. Dosunmu,1.0
1834,D. DeRozan - N. Vucevic - Z. LaVine - D. Jones Jr. - A. Dosunmu,-0.2
1835,D. DeRozan - P. Beverley - N. Vucevic - Z. LaVine - C. White,-0.2
1836,D. Jones Jr. - C. White - P. Williams - A. Dosunmu - D. Terry,2.0
1837,D. McDermott - J. Richardson - Z. Collins - K. Johnson - M. Branham,0.8
1838,G. Antetokounmpo - B. Portis - P. Connaughton - G. Allen - J. Carter,0.8
1839,G. Dragic - D. DeRozan - N. Vucevic - A. Caruso - J. Green,2.4
1840,G. Hayward - T. Rozier - D. Smith Jr. - J. Thor - M. Williams,-0.30000000000000004
1841,H. Barnes - T. Lyles - M. Monk - C. Metu - D. Mitchell,1.3
1842,J. Clarkson - M. Beasley - L. Markkanen - C. Sexton - J. Vanderbilt,-1.4
1843,J. Green - J. Poole - J. Kuminga - A. Lamb - M. Moody,1.1
1844,J. Green - N. Jokic - J. Murray - B. Brown - B. Hyland,-0.8
1845,J. Green - N. Jokic - J. Murray - B. Brown - C. Braun,0.1
1846,K. Caldwell-Pope - A. Gordon - N. Jokic - M. Porter Jr. - B. Hyland,-0.4
1847,K. Irving - R. Bullock - C. Wood - L. Doncic - J. Green,-2.4
1848,K. Love - C. LeVert - J. Allen - D. Garland - I. Okoro,1.4
1849,K. Love - D. Mitchell - J. Allen - D. Garland - I. Okoro,3.1
1850,K. Porter Jr. - J. Green - J. Tate - A. Sengun - T. Eason,2.3
1851,K. Thompson - D. DiVincenzo - J. Poole - J. Kuminga - A. Lamb,0.5
1852,K. Thompson - D. Green - J. Poole - J. Kuminga - A. Lamb,1.4
1853,K. Thompson - K. Looney - D. DiVincenzo - J. Poole - A. Lamb,-0.4
1854,M. Muscala - S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams,-0.8
1855,N. Batum - J. Wall - P. George - M. Morris Sr. - N. Powell,-2.0
1856,N. Vucevic - Z. LaVine - A. Caruso - C. White - P. Williams,0.7000000000000001
1857,R. Bullock - T. Hardaway Jr. - C. Wood - D. Finney-Smith - L. Doncic,-0.2
1858,R. Bullock - T. Hardaway Jr. - C. Wood - L. Doncic - J. Green,1.4
1859,R. Rubio - C. Osman - C. LeVert - D. Mitchell - J. Allen,-1.1
1860,S. Curry - D. Green - D. DiVincenzo - J. Poole - J. Kuminga,2.8
1861,S. Curry - K. Thompson - D. Green - A. Wiggins - A. Lamb,-0.7000000000000001
1862,S. Curry - K. Thompson - K. Looney - D. DiVincenzo - A. Lamb,0.0
1863,S. Dinwiddie - J. Harris - R. O'Neale - M. Bridges - D. Sharpe,0.5
1864,T. Hardaway Jr. - S. Dinwiddie - C. Wood - D. Finney-Smith - L. Doncic,-0.30000000000000004
1865,T. Jones - J. Morant - B. Clarke - J. Konchar - D. Roddy,0.9
1866,T. Jones - J. Morant - B. Clarke - Z. Williams - S. Aldama,-3.1
1867,A. Horford - J. Brown - M. Brogdon - D. White - S. Hauser,0.0
1868,A. Horford - M. Smart - J. Brown - M. Brogdon - S. Hauser,0.8
1869,B. Beal - K. Porzingis - D. Avdija - C. Kispert - J. Goodwin,0.6000000000000001
1870,B. Beal - K. Porzingis - D. Wright - K. Kuzma - D. Avdija,0.5
1871,C. Osman - C. LeVert - D. Mitchell - D. Wade - E. Mobley,-0.5
1872,C. Osman - C. LeVert - D. Mitchell - J. Allen - I. Okoro,0.9
1873,C. Osman - C. LeVert - J. Allen - D. Garland - I. Okoro,-2.0
1874,C. Paul - D. Booker - D. Lee - J. Okogie - D. Ayton,0.30000000000000004
1875,D. Murray - T. Young - D. Hunter - O. Okongwu - S. Bey,-0.5
1876,D. Russell - T. Prince - N. Reid - A. Edwards - J. McDaniels,0.8
1877,D. Sabonis - M. Monk - K. Huerter - D. Mitchell - K. Murray,0.4
1878,G. Antetokounmpo - J. Ingles - B. Portis - P. Connaughton - J. Carter,-3.3
1879,G. Dragic - Z. LaVine - D. Jones Jr. - P. Williams - A. Dosunmu,-2.7
1880,I. Hartenstein - J. Brunson - R. Barrett - O. Toppin - I. Quickley,1.4
1881,I. Hartenstein - J. Hart - J. Brunson - O. Toppin - I. Quickley,3.9
1882,J. Holiday - K. Middleton - G. Antetokounmpo - J. Ingles - P. Connaughton,2.8
1883,J. Randle - J. Brunson - R. Barrett - O. Toppin - I. Quickley,-0.30000000000000004
1884,J. Richardson - J. Poeltl - K. Johnson - M. Branham - J. Sochan,-0.7000000000000001
1885,J. Valanciunas - C. McCollum - B. Ingram - N. Marshall - H. Jones,-1.1
1886,K. Caldwell-Pope - A. Gordon - N. Jokic - B. Brown - B. Hyland,-0.5
1887,K. Leonard - M. Plumlee - N. Powell - T. Mann - B. Hyland,-0.30000000000000004
1888,K. Olynyk - L. Markkanen - T. Horton-Tucker - W. Kessler - S. Fontecchio,1.2
1889,K. Oubre Jr. - T. Rozier - J. McDaniels - T. Maledon - N. Richards,-1.0
1890,M. Plumlee - K. Oubre Jr. - T. Rozier - J. McDaniels - T. Maledon,-0.1
1891,N. Jokic - J. Murray - V. Cancar - B. Brown - B. Hyland,-0.6000000000000001
1892,N. Vucevic - Z. LaVine - A. Caruso - C. White - A. Dosunmu,0.30000000000000004
1893,O. Anunoby - C. Boucher - G. Trent Jr. - S. Barnes - C. Koloko,-0.2
1894,R. Bullock - T. Hardaway Jr. - D. Finney-Smith - M. Kleber - L. Doncic,0.6000000000000001
1895,S. Curry - K. Thompson - D. Green - J. Green - J. Poole,0.4
1896,S. Gilgeous-Alexander - K. Williams - I. Joe - J. Giddey - J. Williams,2.3
1897,S. Gilgeous-Alexander - K. Williams - L. Dort - A. Wiggins - J. Williams,1.7000000000000002
1898,T. McConnell - M. Turner - B. Hield - O. Brissett - B. Mathurin,0.30000000000000004
1899,T. McConnell - O. Brissett - A. Nesmith - J. Smith - B. Mathurin,2.6
1900,A. Horford - M. Smart - M. Brogdon - J. Tatum - D. White,0.30000000000000004
1901,D. DeRozan - N. Vucevic - A. Caruso - C. White - P. Williams,2.1
1902,D. DeRozan - N. Vucevic - J. Green - P. Williams - A. Dosunmu,-1.3
1903,D. Lillard - J. Grant - J. Nurkic - J. Hart - S. Sharpe,-0.30000000000000004
1904,D. McDermott - J. Poeltl - D. Vassell - T. Jones - J. Sochan,-0.6000000000000001
1905,D. McDermott - J. Poeltl - K. Johnson - T. Jones - J. Sochan,1.8
1906,D. Murray - D. Hunter - O. Okongwu - J. Johnson - A. Griffin,-0.5
1907,D. Rose - J. Randle - I. Hartenstein - C. Reddish - I. Quickley,-1.1
1908,H. Barnes - D. Sabonis - M. Monk - T. Davis - D. Mitchell,-0.4
1909,J. Valanciunas - C. McCollum - D. Graham - N. Marshall - T. Murphy III,0.30000000000000004
1910,K. Durant - K. Irving - R. O'Neale - B. Simmons - Y. Watanabe,-0.1
1911,K. Love - C. Osman - C. LeVert - J. Allen - D. Garland,0.0
1912,K. Porter Jr. - K. Martin Jr. - J. Christopher - U. Garuba - T. Eason,-3.4
1913,K. Porzingis - D. Wright - K. Kuzma - R. Hachimura - D. Avdija,-0.30000000000000004
1914,L. Nance Jr. - B. Ingram - H. Jones - T. Murphy III - D. Daniels,-0.30000000000000004
1915,S. Gilgeous-Alexander - L. Dort - I. Joe - A. Wiggins - J. Williams,-1.3
1916,T. Gibson - B. Beal - M. Morris - D. Avdija - C. Kispert,0.8
1917,T. Harris - G. Niang - D. Melton - T. Maxey - P. Reed,-1.9
1918,T. Jones - B. Clarke - J. Konchar - D. Bane - S. Aldama,-1.9
1919,T. Lyles - D. Sabonis - K. Huerter - D. Mitchell - K. Murray,-0.6000000000000001
1920,T. McConnell - B. Hield - J. Smith - C. Duarte - B. Mathurin,-0.4
1921,T. McConnell - M. Turner - B. Hield - A. Nembhard - B. Mathurin,0.0
1922,A. Drummond - Z. LaVine - C. White - P. Williams - A. Dosunmu,-1.2
1923,A. Horford - J. Brown - J. Tatum - D. White - S. Hauser,-2.0
1924,A. Horford - J. Brown - M. Brogdon - G. Williams - S. Hauser,1.9
1925,A. Horford - M. Brogdon - J. Tatum - D. White - G. Williams,0.6000000000000001
1926,C. LeVert - D. Garland - I. Okoro - L. Stevens - E. Mobley,0.2
1927,C. Osman - D. Garland - D. Wade - I. Okoro - E. Mobley,0.7000000000000001
1928,D. Murray - J. Collins - A. Holiday - D. Hunter - O. Okongwu,-0.4
1929,E. Gordon - P. George - K. Leonard - M. Plumlee - T. Mann,1.0
1930,G. Hill - W. Matthews - G. Antetokounmpo - B. Portis - G. Allen,-0.4
1931,H. Barnes - D. Fox - K. Huerter - C. Metu - K. Murray,-0.6000000000000001
1932,H. Barnes - T. Lyles - D. Sabonis - D. Fox - M. Monk,0.9
1933,H. Barnes - T. Lyles - D. Sabonis - M. Monk - D. Mitchell,0.5
1934,J. Green - D. Nix - K. Martin Jr. - A. Sengun - T. Eason,-1.5
1935,J. Green - K. Caldwell-Pope - N. Jokic - B. Brown - C. Braun,0.9
1936,J. Randle - I. Hartenstein - Q. Grimes - I. Quickley - M. McBride,0.6000000000000001
1937,J. Richardson - L. Nance Jr. - B. Ingram - N. Marshall - D. Daniels,-2.4
1938,J. Richardson - Z. Collins - K. Johnson - T. Jones - J. Sochan,-2.1
1939,K. Thompson - J. Green - D. DiVincenzo - T. Jerome - J. Kuminga,-2.3
1940,M. Smart - M. Brogdon - J. Tatum - L. Kornet - G. Williams,0.7000000000000001
1941,N. Batum - K. Leonard - N. Powell - I. Zubac - T. Mann,-1.3
1942,R. Holmes - T. Lyles - D. Fox - M. Monk - K. Murray,-0.4
1943,S. Gilgeous-Alexander - L. Dort - I. Joe - J. Giddey - J. Williams,0.6000000000000001
1944,S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams - J. Williams,-1.7000000000000002
